"","DateTime","Depth_m","Reservoir","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"1148",2016-07-21,11,"BVR",1,286.9474889,392.2275573,1,1
"1149",2016-07-21,11,"BVR",2,285.5060132,389.2202326,1,1
"1150",2016-07-21,300,"BVR",1,192.9928393,360.5767195,1,1
"1151",2016-07-21,300,"BVR",2,186.3029134,352.0138901,1,1
"1152",2016-07-24,0.1,"BVR",1,1.665325984,14.83500454,1,1
"1153",2016-07-24,0.1,"BVR",2,1.704547184,13.71047917,1,1
"1154",2016-07-24,3,"BVR",1,1.397480161,17.63673938,1,1
"1155",2016-07-24,3,"BVR",2,0.983857348,19.54203034,1,1
"1156",2016-07-24,6,"BVR",1,0.589810126,93.09861662,1,1
"1157",2016-07-24,6,"BVR",2,0.632155052,94.39443699,1,1
"1158",2016-07-24,9,"BVR",1,121.5891337,177.3208382,1,1
"1159",2016-07-24,9,"BVR",2,122.6518551,175.8394364,1,1
"1160",2016-07-24,11,"BVR",1,360.3157155,343.7052195,1,1
"1161",2016-07-24,11,"BVR",2,350.2043858,364.9968647,1,1
"1162",2016-07-24,0.1,"FCR",1,1.182026613,21.16001411,1,1
"1163",2016-07-24,0.1,"FCR",2,1.286808282,21.93773161,1,1
"1164",2016-07-24,1.6,"FCR",1,1.229445395,20.12415252,1,3
"1165",2016-07-24,1.6,"FCR",2,1.158256676,NA,1,3
"1166",2016-07-24,3.8,"FCR",1,0.458499861,21.0952361,1,1
"1167",2016-07-24,3.8,"FCR",2,0.483428839,13.71047917,1,1
"1168",2016-07-24,5,"FCR",1,0.417457483,141.2418525,3,1
"1169",2016-07-24,5,"FCR",2,NA,145.1327874,3,1
"1170",2016-07-24,6.2,"FCR",1,4.303584653,233.2966485,1,1
"1171",2016-07-24,6.2,"FCR",2,4.066277937,243.5524989,1,1
"1172",2016-07-24,8,"FCR",1,0.271436305,333.9303042,1,1
"1173",2016-07-24,8,"FCR",2,0.230297526,329.8566221,1,1
"1174",2016-07-24,9,"FCR",1,0.677894859,NA,1,3
"1175",2016-07-24,9,"FCR",2,0.684919396,312.016379,1,3
"1176",2016-07-24,100,"FCR",1,0.048478173,21.0952361,3,1
"1177",2016-07-24,100,"FCR",2,NA,22.13227098,3,1
"1178",2016-07-24,300,"FCR",1,4.402634413,232.6633058,3,3
"1179",2016-07-24,300,"FCR",2,NA,NA,3,3
"1180",2016-07-27,0.1,"BVR",1,1.342409376,24.52875082,1,1
"1181",2016-07-27,0.1,"BVR",2,1.287342597,23.19714645,1,1
"1182",2016-07-27,3,"BVR",1,2.070763281,13.97186073,1,1
"1183",2016-07-27,3,"BVR",2,2.105210773,15.39133961,1,1
"1184",2016-07-27,6,"BVR",1,0.462867286,NA,1,3
"1185",2016-07-27,6,"BVR",2,0.464609412,71.99316351,1,3
"1186",2016-07-27,9,"BVR",1,62.48774391,174.9209897,2,1
"1187",2016-07-27,9,"BVR",2,85.23486274,179.6045668,2,1
"1188",2016-07-27,11,"BVR",1,249.1460105,375.446305,1,1
"1189",2016-07-27,11,"BVR",2,284.0684203,391.5219737,1,1
"1190",2016-07-27,300,"BVR",1,160.5020957,623.8335603,1,1
"1191",2016-07-27,300,"BVR",2,168.3642953,643.4914274,1,1
"1192",2016-07-27,0.1,"FCR",1,0.718075372,34.51402683,1,1
"1193",2016-07-27,0.1,"FCR",2,0.708698879,34.73027712,1,1
"1194",2016-07-27,1.6,"FCR",1,0.630773974,34.75731289,1,1
"1195",2016-07-27,1.6,"FCR",2,0.630136522,42.72166998,1,1
"1196",2016-07-27,3.8,"FCR",1,0.363887827,NA,1,3
"1197",2016-07-27,3.8,"FCR",2,0.385293361,62.10369827,1,3
"1198",2016-07-27,5,"FCR",1,0.199472058,71.28411891,1,1
"1199",2016-07-27,5,"FCR",2,0.186584398,69.11486434,1,1
"1200",2016-07-27,6.2,"FCR",1,3.691163547,65.49342229,3,3
"1201",2016-07-27,6.2,"FCR",2,NA,NA,3,3
"1202",2016-07-27,8,"FCR",1,0.027214694,324.877471,1,1
"1203",2016-07-27,8,"FCR",2,0.033046516,326.036103,1,1
"1204",2016-07-27,9,"FCR",1,0.028871696,336.4513473,1,1
"1205",2016-07-27,9,"FCR",2,0.037915643,268.6209765,1,1
"1206",2016-08-01,0.1,"FCR",1,0.735918642,NA,1,3
"1207",2016-08-01,0.1,"FCR",2,0.70887595,13.84168348,1,3
"1208",2016-08-01,1.6,"FCR",1,0.731507871,18.91854277,1,1
"1209",2016-08-01,1.6,"FCR",2,0.720745118,15.48841156,1,1
"1210",2016-08-01,3.8,"FCR",1,0.326032176,45.63742153,1,1
"1211",2016-08-01,3.8,"FCR",2,0.353628679,44.57760112,1,1
"1212",2016-08-01,5,"FCR",1,0.223017776,62.15357374,1,1
"1213",2016-08-01,5,"FCR",2,0.223568314,61.84851054,1,1
"1214",2016-08-01,6.2,"FCR",1,0.331002648,111.3223729,1,2
"1215",2016-08-01,6.2,"FCR",2,0.338490609,179.1695039,1,2
"1216",2016-08-01,8,"FCR",1,0.296079488,282.5462373,1,1
"1217",2016-08-01,8,"FCR",2,0.291324604,260.9576967,1,1
"1218",2016-08-01,9,"FCR",1,0.113342574,339.7537959,2,1
"1219",2016-08-01,9,"FCR",2,0.07835901,312.9987857,2,1
"1220",2016-08-01,100,"FCR",1,0.021352014,11.32124525,1,1
"1221",2016-08-01,100,"FCR",2,0.022913186,13.62116737,1,1
"1222",2016-08-01,300,"FCR",1,3.639183319,117.5836005,1,1
"1223",2016-08-01,300,"FCR",2,3.727231017,118.8138463,1,1
"1224",2016-08-05,0.1,"BVR",1,1.472070132,20.85888927,1,1
"1225",2016-08-05,0.1,"BVR",2,2.370156988,18.17381864,1,1
"1226",2016-08-05,1,"BVR",1,2.508453193,18.455788,1,1
"1227",2016-08-05,1,"BVR",2,2.589320689,18.69280457,1,1
"1228",2016-08-05,2,"BVR",1,2.268584537,18.50885128,1,1
"1229",2016-08-05,2,"BVR",2,2.596726928,19.72645435,1,1
"1230",2016-08-05,3,"BVR",1,2.12866902,20.76975459,1,1
"1231",2016-08-05,3,"BVR",2,1.951544543,19.89776437,1,1
"1232",2016-08-05,4,"BVR",1,1.077271668,49.43756871,2,1
"1233",2016-08-05,4,"BVR",2,0.689649729,42.16122497,2,1
"1234",2016-08-05,5,"BVR",1,0.448104201,83.14880787,2,1
"1235",2016-08-05,5,"BVR",2,0.857508303,60.68959545,2,1
"1236",2016-08-05,6,"BVR",1,NA,78.34760206,3,1
"1237",2016-08-05,6,"BVR",2,1.184767332,83.32303023,3,1
"1238",2016-08-05,7,"BVR",1,4.220927357,84.57064032,2,1
"1239",2016-08-05,7,"BVR",2,2.06071181,86.0128063,2,1
"1240",2016-08-05,8,"BVR",1,25.61481536,94.81052116,1,1
"1241",2016-08-05,8,"BVR",2,26.93856865,79.755177,1,1
"1242",2016-08-05,9,"BVR",1,135.3837341,376.9858155,1,1
"1243",2016-08-05,9,"BVR",2,120.4582953,252.4228288,1,1
"1244",2016-08-05,11,"BVR",1,356.8164684,413.5241596,1,1
"1245",2016-08-05,11,"BVR",2,357.1916595,400.9603164,1,1
"1246",2016-08-05,300,"BVR",1,132.0206314,814.9426226,1,1
"1247",2016-08-05,300,"BVR",2,132.3940896,796.307152,1,1
"1248",2016-08-08,0.1,"FCR",1,0.816928981,18.40482025,1,1
"1249",2016-08-08,0.1,"FCR",2,1.016607069,18.30994427,1,1
"1250",2016-08-08,1.6,"FCR",1,0.545309675,16.15536633,1,1
"1251",2016-08-08,1.6,"FCR",2,0.598189772,17.5277613,1,1
"1252",2016-08-08,3.8,"FCR",1,0.68324885,61.68482445,1,1
"1253",2016-08-08,3.8,"FCR",2,0.663296828,56.11661528,1,1
"1254",2016-08-08,5,"FCR",1,0.45659309,91.2829675,1,1
"1255",2016-08-08,5,"FCR",2,0.461682244,89.57432794,1,1
"1256",2016-08-08,6.2,"FCR",1,8.216172105,108.8184545,1,1
"1257",2016-08-08,6.2,"FCR",2,7.740718008,102.7344794,1,1
"1258",2016-08-08,8,"FCR",1,2.817755989,244.0959198,1,1
"1259",2016-08-08,8,"FCR",2,2.771551986,252.0121738,1,1
"1260",2016-08-08,9,"FCR",1,1.34361872,234.6115772,1,1
"1261",2016-08-08,9,"FCR",2,1.36455198,231.7034007,1,1
"1262",2016-08-08,100,"FCR",1,0.027060048,14.99826447,1,1
"1263",2016-08-08,100,"FCR",2,0.024786265,17.88317875,1,1
"1264",2016-08-08,300,"FCR",1,3.372204028,111.432213,1,1
"1265",2016-08-08,300,"FCR",2,3.099451364,107.6624594,1,1
"1266",2016-08-11,0.1,"BVR",1,0.535987943,11.40585894,3,1
"1267",2016-08-11,0.1,"BVR",2,NA,12.79635023,3,1
"1268",2016-08-11,3,"BVR",1,0.587663226,18.91144625,1,1
"1269",2016-08-11,3,"BVR",2,0.62274194,17.38143822,1,1
"1270",2016-08-11,6,"BVR",1,NA,66.17595999,3,2
"1271",2016-08-11,6,"BVR",2,0.699474348,89.82112064,3,2
"1272",2016-08-11,9,"BVR",1,301.9325066,279.1818373,1,1
"1273",2016-08-11,9,"BVR",2,281.6420034,326.5928469,1,1
"1274",2016-08-11,11,"BVR",1,505.154617,NA,1,3
"1275",2016-08-11,11,"BVR",2,576.9024243,503.4941923,1,3
"1276",2016-08-11,300,"BVR",1,210.3716179,442.8566205,1,1
"1277",2016-08-11,300,"BVR",2,210.8107523,474.4055202,1,1
"1278",2016-08-15,0.1,"FCR",1,0.53680895,14.98373542,1,1
"1279",2016-08-15,0.1,"FCR",2,0.688656688,15.25082688,1,1
"1280",2016-08-15,1.6,"FCR",1,0.804835574,19.48564905,1,1
"1281",2016-08-15,1.6,"FCR",2,0.650357977,14.92651979,1,1
"1282",2016-08-15,3.8,"FCR",1,0.433458967,30.01955178,1,1
"1283",2016-08-15,3.8,"FCR",2,0.470331083,29.47021259,1,1
"1284",2016-08-15,5,"FCR",1,2.885995557,59.21403546,1,1
"1285",2016-08-15,5,"FCR",2,3.05396412,49.64073283,1,1
"1286",2016-08-15,6.2,"FCR",1,49.1871743,146.5744195,1,1
"1287",2016-08-15,6.2,"FCR",2,43.36215451,139.6965825,1,1
"1288",2016-08-15,8,"FCR",1,13.1036316,251.0994737,3,3
"1289",2016-08-15,8,"FCR",2,NA,NA,3,3
"1290",2016-08-15,9,"FCR",1,0.582390787,237.6267194,1,1
"1291",2016-08-15,9,"FCR",2,0.657127929,306.4227626,1,1
"1292",2016-08-15,100,"FCR",1,NA,14.05002045,3,1
"1293",2016-08-15,100,"FCR",2,0.098792892,14.44997351,3,1
"1294",2016-08-15,300,"FCR",1,2.115236587,53.74200708,1,1
"1295",2016-08-15,300,"FCR",2,1.84161038,50.59714606,1,1
"1296",2016-08-18,0.1,"BVR",1,0.640356448,14.00381605,1,1
"1297",2016-08-18,0.1,"BVR",2,0.771764633,13.25550226,1,1
"1298",2016-08-18,3,"BVR",1,0.771764633,14.73034533,1,1
"1299",2016-08-18,3,"BVR",2,0.674588532,12.80243315,1,1
"1300",2016-08-18,6,"BVR",1,0.369925767,50.68427904,1,1
"1301",2016-08-18,6,"BVR",2,0.334689418,52.73046877,1,1
"1302",2016-08-18,9,"BVR",2,114.4438869,323.4169598,1,3
"1303",2016-08-18,9,"BVR",3,112.8076706,NA,1,3
"1304",2016-08-18,11,"BVR",1,444.9249628,548.0851603,1,1
"1305",2016-08-18,11,"BVR",2,426.6197929,582.1934494,1,1
"1306",2016-08-18,300,"BVR",1,250.4708808,486.9571567,1,1
"1307",2016-08-18,300,"BVR",2,222.7574671,518.7428125,1,1
"1308",2016-08-23,0.1,"BVR",1,1.000902558,13.27819579,1,1
"1309",2016-08-23,0.1,"BVR",2,0.974353254,12.19945931,1,1
"1310",2016-08-23,3,"BVR",1,0.978150808,13.89846413,1,1
"1311",2016-08-23,3,"BVR",2,0.969883496,12.3990594,1,1
"1312",2016-08-23,6,"BVR",1,0.467363399,62.87635343,1,1
"1313",2016-08-23,6,"BVR",2,0.488008789,61.26614369,1,1
"1314",2016-08-23,9,"BVR",1,195.3875609,324.0666146,1,2
"1315",2016-08-23,9,"BVR",2,183.1800296,441.1301174,1,2
"1316",2016-08-23,11,"BVR",1,288.3868241,544.451033,3,1
"1317",2016-08-23,11,"BVR",2,NA,536.0633946,3,1
"1318",2016-08-23,300,"BVR",1,125.3623722,434.6658244,1,1
"1319",2016-08-23,300,"BVR",2,147.1410032,426.981076,1,1
"1320",2016-08-26,0.1,"FCR",1,0.914373294,13.40653241,1,1
"1321",2016-08-26,0.1,"FCR",2,0.880429781,14.03302747,1,1
"1322",2016-08-26,1.6,"FCR",1,0.916793394,18.43640718,1,1
"1323",2016-08-26,1.6,"FCR",2,0.931301572,13.87054139,1,1
"1324",2016-08-26,3.8,"FCR",1,1.039434112,41.55332733,1,1
"1325",2016-08-26,3.8,"FCR",2,1.063300891,46.05152925,1,1
"1326",2016-08-26,5,"FCR",1,12.04202337,89.93245717,1,1
"1327",2016-08-26,5,"FCR",2,11.13070736,100.3155722,1,1
"1328",2016-08-26,6.2,"FCR",1,41.69151591,124.0265494,1,1
"1329",2016-08-26,6.2,"FCR",2,41.01986302,119.4935445,1,1
"1330",2016-08-26,8,"FCR",1,0.145777175,457.6982762,1,3
"1331",2016-08-26,8,"FCR",2,0.129740915,NA,1,3
"1332",2016-08-26,9,"FCR",1,0.33180541,450.5196116,2,1
"1333",2016-08-26,9,"FCR",2,0.209542538,437.0131236,2,1
"1334",2016-08-26,100,"FCR",1,0.027954533,17.3617986,1,1
"1335",2016-08-26,100,"FCR",2,0.028900619,16.21914954,1,1
"1336",2016-08-26,300,"FCR",1,3.16299004,119.2245038,1,1
"1337",2016-08-26,300,"FCR",2,3.102235639,123.1071563,1,1
"1338",2016-09-02,0.1,"FCR",1,0.842263022,15.34478214,3,3
"1339",2016-09-02,0.1,"FCR",2,NA,NA,3,3
"1340",2016-09-02,1.6,"FCR",1,0.6459621,14.24372561,1,1
"1341",2016-09-02,1.6,"FCR",2,0.651052011,NA,1,4
"1342",2016-09-02,3.8,"FCR",1,0.242787101,56.10645011,1,1
"1343",2016-09-02,3.8,"FCR",2,0.257269007,53.07833294,1,1
"1344",2016-09-02,5,"FCR",1,27.10069518,89.56221193,1,2
"1345",2016-09-02,5,"FCR",2,20.524181,147.9106499,1,2
"1346",2016-09-02,6.2,"FCR",1,108.9775307,165.6822343,1,1
"1347",2016-09-02,6.2,"FCR",2,109.8541611,166.3876384,1,1
"1348",2016-09-02,8,"FCR",1,18.66929178,426.5779703,1,1
"1349",2016-09-02,8,"FCR",2,16.9815876,445.7909399,1,1
"1350",2016-09-02,9,"FCR",1,17.84777907,440.8793892,1,1
"1351",2016-09-02,9,"FCR",2,18.34501044,409.7558613,1,1
"1352",2016-09-02,100,"FCR",1,0.040652353,16.02847965,2,1
"1353",2016-09-02,100,"FCR",2,0.029438499,15.34478214,2,1
"1354",2016-09-02,300,"FCR",1,3.845138169,143.6700048,1,1
"1355",2016-09-02,300,"FCR",2,3.94836052,120.9320934,1,1
"1356",2016-09-06,0.1,"BVR",1,0.88241948,11.13769191,1,1
"1357",2016-09-06,0.1,"BVR",2,0.962432384,11.84031849,1,1
"1358",2016-09-06,3,"BVR",1,0.768324585,11.62065609,1,1
"1359",2016-09-06,3,"BVR",2,0.614130152,11.48889862,1,1
"1360",2016-09-06,6,"BVR",1,0.689113207,66.87153051,1,1
"1361",2016-09-06,6,"BVR",2,0.599553257,68.47908794,1,1
"1362",2016-09-06,9,"BVR",1,239.7121935,371.6405039,1,1
"1363",2016-09-06,9,"BVR",2,236.9804971,384.1127303,1,1
"1364",2016-09-06,11,"BVR",1,NA,480.2002046,3,1
"1365",2016-09-06,11,"BVR",2,628.0691418,482.051349,3,1
"1366",2016-09-06,300,"BVR",1,230.5769607,445.7345852,1,1
"1367",2016-09-06,300,"BVR",2,216.5340177,448.2127099,1,1
"1368",2016-09-09,0.1,"FCR",1,0.646426689,14.90512432,1,1
"1369",2016-09-09,0.1,"FCR",2,0.754454504,11.16683368,1,1
"1370",2016-09-09,1.6,"FCR",1,0.752066547,15.27808834,1,1
"1371",2016-09-09,1.6,"FCR",2,0.754454504,15.16836824,1,1
"1372",2016-09-09,3.8,"FCR",1,0.3526548,20.19262146,1,1
"1373",2016-09-09,3.8,"FCR",2,0.32033197,18.57930186,1,1
"1374",2016-09-09,5,"FCR",1,20.12683231,98.09750273,1,1
"1375",2016-09-09,5,"FCR",2,21.60312756,77.08665041,1,1
"1376",2016-09-09,6.2,"FCR",1,194.4497035,342.1441678,1,1
"1377",2016-09-09,6.2,"FCR",2,153.8221616,297.6119581,1,1
"1378",2016-09-09,8,"FCR",1,0.241984122,501.0293827,1,1
"1379",2016-09-09,8,"FCR",2,0.224538543,550.5859286,1,1
"1380",2016-09-09,9,"FCR",1,0.060797498,507.8720269,1,1
"1381",2016-09-09,9,"FCR",2,0.081657714,494.3543071,1,1
"1382",2016-09-09,100,"FCR",1,0.12123395,16.66233241,3,3
"1383",2016-09-09,100,"FCR",2,NA,NA,3,3
"1384",2016-09-09,300,"FCR",1,3.991386594,131.3619103,1,1
"1385",2016-09-09,300,"FCR",2,4.037520821,129.2106457,1,1
"1386",2016-09-20,0.1,"FCR",1,0.599318168,12.9857255,1,1
"1387",2016-09-20,0.1,"FCR",2,0.636340591,12.49092229,1,1
"1388",2016-09-20,1.6,"FCR",1,0.60636516,NA,1,3
"1389",2016-09-20,1.6,"FCR",2,0.616285512,12.12318534,1,3
"1390",2016-09-20,3.8,"FCR",1,0.822024391,13.87022077,1,1
"1391",2016-09-20,3.8,"FCR",2,0.821455015,14.07199946,1,1
"1392",2016-09-20,5,"FCR",1,19.70725714,77.57206426,1,1
"1393",2016-09-20,5,"FCR",2,19.36048367,78.66773463,1,1
"1394",2016-09-20,6.2,"FCR",1,75.11766385,208.5056439,1,1
"1395",2016-09-20,6.2,"FCR",2,74.07027728,200.8731008,1,1
"1396",2016-09-20,8,"FCR",1,7.675302432,498.5400035,1,1
"1397",2016-09-20,8,"FCR",2,7.384238171,496.2735124,1,1
"1398",2016-09-20,9,"FCR",1,6.453770987,441.6249104,1,1
"1399",2016-09-20,9,"FCR",2,6.551050574,434.6981114,1,1
"1400",2016-09-20,100,"FCR",1,0.034590885,15.61599463,2,1
"1401",2016-09-20,100,"FCR",2,0.023167046,14.08790793,2,1
"1402",2016-09-20,300,"FCR",1,3.565316914,102.4249018,1,1
"1403",2016-09-20,300,"FCR",2,3.719794193,128.6446847,1,1
"1404",2016-09-27,0.1,"BVR",1,0.480232745,43.34701425,1,2
"1405",2016-09-27,0.1,"BVR",2,0.573247527,29.60473469,1,2
"1406",2016-09-27,3,"BVR",1,0.483003383,26.43663597,1,1
"1407",2016-09-27,3,"BVR",2,0.448565006,28.27040916,1,1
"1408",2016-09-27,6,"BVR",1,8.098083999,71.09561587,1,1
"1409",2016-09-27,6,"BVR",2,6.89117532,63.16058058,1,1
"1410",2016-09-27,9,"BVR",1,340.841517,341.5630729,1,1
"1411",2016-09-27,9,"BVR",2,345.8322349,356.0360058,1,1
"1412",2016-09-27,11,"BVR",1,NA,333.8461853,3,1
"1413",2016-09-27,11,"BVR",2,555.0409554,318.169637,3,1
"1414",2016-09-27,300,"BVR",1,271.3674827,298.1898979,1,1
"1415",2016-09-27,300,"BVR",2,264.8131687,297.162953,1,1
"1416",2016-09-30,0.1,"FCR",1,0.364033327,28.30208209,1,1
"1417",2016-09-30,0.1,"FCR",2,0.456579736,30.0387651,1,1
"1418",2016-09-30,1.6,"FCR",1,0.484345663,30.87202958,1,1
"1419",2016-09-30,1.6,"FCR",2,0.487256226,31.55903198,1,1
"1420",2016-09-30,3.8,"FCR",1,4.610003578,65.90976153,1,1
"1421",2016-09-30,3.8,"FCR",2,4.098426424,52.67580779,1,1
"1422",2016-09-30,5,"FCR",1,4.69043805,62.05258778,1,1
"1423",2016-09-30,5,"FCR",2,5.149059714,63.46452337,1,1
"1424",2016-09-30,6.2,"FCR",1,60.95229379,202.0592136,1,1
"1425",2016-09-30,6.2,"FCR",2,66.97432597,201.7023238,1,1
"1426",2016-09-30,8,"FCR",1,0.366614531,524.6751048,1,1
"1427",2016-09-30,8,"FCR",2,0.296712016,513.9518226,1,1
"1428",2016-09-30,9,"FCR",1,0.018754149,576.7839531,3,1
"1429",2016-09-30,9,"FCR",2,NA,588.5709808,3,1
"1430",2016-09-30,100,"FCR",1,0.036591457,26.15589729,2,1
"1431",2016-09-30,100,"FCR",2,0.049918593,26.32636028,2,1
"1432",2016-09-30,300,"FCR",1,3.161699169,113.7821992,3,3
"1433",2016-09-30,300,"FCR",2,NA,NA,3,3
"1434",2016-10-11,0.1,"BVR",1,3.807465057,27.49804848,1,1
"1435",2016-10-11,0.1,"BVR",2,3.816199317,28.98258478,1,1
"1436",2016-10-11,3,"BVR",1,3.937319893,55.40019239,1,1
"1437",2016-10-11,3,"BVR",2,3.980694541,58.51093376,1,1
"1438",2016-10-11,6,"BVR",1,3.68784136,23.07814653,1,1
"1439",2016-10-11,6,"BVR",2,4.00980874,29.46296503,1,1
"1440",2016-10-11,9,"BVR",1,137.0990248,311.1339464,3,3
"1441",2016-10-11,9,"BVR",2,NA,NA,3,3
"1442",2016-10-11,11,"BVR",1,571.1953718,NA,1,3
"1443",2016-10-11,11,"BVR",2,570.2222138,648.9112251,1,3
"1444",2016-10-14,0.1,"FCR",1,0.174887955,31.7558619,2,1
"1445",2016-10-14,0.1,"FCR",2,0.262870443,26.19071588,2,1
"1446",2016-10-14,1.6,"FCR",1,0.207414047,31.82661868,1,1
"1447",2016-10-14,1.6,"FCR",2,0.227278964,27.12656757,1,1
"1448",2016-10-14,3.8,"FCR",1,0.40238587,35.54043814,1,2
"1449",2016-10-14,3.8,"FCR",2,0.349325767,23.97362367,1,2
"1450",2016-10-14,5,"FCR",1,0.298551821,34.3790556,1,2
"1451",2016-10-14,5,"FCR",2,0.273076855,56.97245727,1,2
"1452",2016-10-14,6.2,"FCR",1,0.230172454,36.01506962,1,1
"1453",2016-10-14,6.2,"FCR",2,0.235394203,35.77771056,1,1
"1454",2016-10-14,8,"FCR",1,0.217030504,37.58381224,3,3
"1455",2016-10-14,8,"FCR",2,NA,NA,3,3
"1456",2016-10-14,9,"FCR",1,0.234882375,39.10862127,1,1
"1457",2016-10-14,9,"FCR",2,0.244500819,37.10803716,1,1
"1458",2016-10-14,100,"FCR",1,0.019039841,18.19961281,1,1
"1459",2016-10-14,100,"FCR",2,0.024567919,16.6551346,1,1
"1460",2016-10-14,300,"FCR",1,3.248350519,164.507702,1,1
"1461",2016-10-14,300,"FCR",2,3.412932723,171.7708534,1,1
"1462",2016-10-25,0.1,"BVR",1,7.925021563,32.48507359,1,1
"1463",2016-10-25,0.1,"BVR",2,8.288324085,31.95511139,1,1
"1464",2016-10-25,3,"BVR",1,5.609774134,29.02802174,2,1
"1465",2016-10-25,3,"BVR",2,8.591971194,35.31214589,2,1
"1466",2016-10-25,6,"BVR",1,7.686651854,32.26977963,1,1
"1467",2016-10-25,6,"BVR",2,6.183715275,33.74627815,1,1
"1468",2016-10-25,9,"BVR",1,64.03401801,222.1496785,1,3
"1469",2016-10-25,9,"BVR",2,71.93633595,NA,1,3
"1470",2016-10-25,11,"BVR",1,538.8993668,523.2413147,3,1
"1471",2016-10-25,11,"BVR",2,NA,553.7300746,3,1
"1472",2016-11-05,0.1,"FCR",1,0.438180828,19.04305979,1,1
"1473",2016-11-05,0.1,"FCR",2,0.494997708,17.20835284,1,1
"1474",2016-11-05,1.6,"FCR",1,0.449524656,18.44560441,1,1
"1475",2016-11-05,1.6,"FCR",2,0.50640857,18.00954424,1,1
"1476",2016-11-05,3.8,"FCR",1,0.319178563,20.35795543,1,3
"1477",2016-11-05,3.8,"FCR",2,0.335590588,NA,1,3
"1478",2016-11-05,5,"FCR",1,0.253833021,NA,1,3
"1479",2016-11-05,5,"FCR",2,0.271430107,28.55041352,1,3
"1480",2016-11-05,6.2,"FCR",1,0.150023729,30.58147056,1,1
"1481",2016-11-05,6.2,"FCR",2,0.149611611,29.02632361,1,1
"1482",2016-11-05,8,"FCR",1,0.182983536,31.48425203,1,1
"1483",2016-11-05,8,"FCR",2,0.141528108,28.3246704,1,1
"1484",2016-11-05,9,"FCR",1,0.105790429,36.5202045,1,1
"1485",2016-11-05,9,"FCR",2,0.114810236,39.47511775,1,1
"1486",2016-11-11,0.1,"BVR",1,18.70010144,30.66181329,1,1
"1487",2016-11-11,0.1,"BVR",2,19.16207732,29.62623009,1,1
"1488",2016-11-11,3,"BVR",1,19.22856647,30.92094853,1,1
"1489",2016-11-11,3,"BVR",2,19.78803702,32.26210246,1,1
"1490",2016-11-11,6,"BVR",1,17.88950593,28.66967996,1,1
"1491",2016-11-11,6,"BVR",2,17.96372638,29.44516058,1,1
"1492",2016-11-11,9,"BVR",1,18.43238624,30.94291945,1,1
"1493",2016-11-11,9,"BVR",2,18.22038422,30.04797079,1,1
"1494",2016-11-11,11,"BVR",1,18.47708446,30.40277382,1,1
"1495",2016-11-11,11,"BVR",2,20.51260423,32.63380803,1,1
"1496",2016-12-02,0.1,"FCR",1,0.244932982,15.95985558,1,1
"1497",2016-12-02,0.1,"FCR",2,0.221958663,16.75436319,1,1
"1498",2016-12-02,1.6,"FCR",1,0.26240688,17.44401621,1,1
"1499",2016-12-02,1.6,"FCR",2,0.270838056,17.22775141,1,1
"1500",2016-12-02,3.8,"FCR",1,0.250367065,15.48379176,1,1
"1501",2016-12-02,3.8,"FCR",2,0.253269007,16.58406854,1,1
"1502",2016-12-02,5,"FCR",1,0.208743532,17.61090257,1,1
"1503",2016-12-02,5,"FCR",2,0.199753595,17.0548579,1,1
"1504",2016-12-02,6.2,"FCR",1,0.199578234,19.07673001,1,1
"1505",2016-12-02,6.2,"FCR",2,0.219861229,18.20556504,1,1
"1506",2016-12-02,8,"FCR",1,0.160963992,18.86704599,1,1
"1507",2016-12-02,8,"FCR",2,0.149157599,16.89574874,1,1
"1508",2016-12-02,9,"FCR",1,0.163108986,19.34129014,1,1
"1509",2016-12-02,9,"FCR",2,0.168198258,18.32965346,1,1
"1510",2016-12-02,100,"FCR",1,0.013746969,13.49659073,1,1
"1511",2016-12-02,100,"FCR",2,0.015794416,11.81496219,1,1
"1512",2017-02-07,0.1,"FCR",1,0.078654799,15.95991312,1,1
"1513",2017-02-07,0.1,"FCR",2,0.081078964,15.30279996,1,1
"1514",2017-02-07,1.6,"FCR",1,0.087399296,15.26517769,1,1
"1515",2017-02-07,1.6,"FCR",2,0.087401187,14.88636993,1,1
"1516",2017-02-07,3.8,"FCR",1,0.088685559,16.57667572,1,1
"1517",2017-02-07,3.8,"FCR",2,0.090899396,14.35630554,1,1
"1518",2017-02-07,5,"FCR",1,0.086146095,16.37791251,1,3
"1519",2017-02-07,5,"FCR",2,0.087194482,NA,1,3
"1520",2017-02-07,6.2,"FCR",1,0.088847933,16.5557468,1,1
"1521",2017-02-07,6.2,"FCR",2,0.086131328,15.07368802,1,1
"1522",2017-02-07,8,"FCR",1,0.089608587,14.34783693,1,1
"1523",2017-02-07,8,"FCR",2,0.08611656,16.7860487,1,1
"1524",2017-02-07,9,"FCR",1,0.086458729,16.58499102,1,1
"1525",2017-02-07,9,"FCR",2,0.083354491,16.34654141,1,1
"1526",2017-02-07,100,"FCR",1,0.004818605,12.53473163,1,1
"1527",2017-02-07,100,"FCR",2,0.005008366,11.47914522,1,1
"1528",2017-02-27,0.1,"FCR",1,0.091848587,12.43745112,1,2
"1529",2017-02-27,0.1,"FCR",2,0.095852746,18.04759423,1,2
"1530",2017-02-27,1.6,"FCR",1,0.096445746,13.76969797,1,1
